LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
25.5266	25.9554	25.5954	22.8828	23.8655	25.4598	26.1656	26.7611	26.7506	25.9698	24.0341	25.8393	26.3551	26.2494	25.6672	25.0239	NaN	25.8357	26.3899	25.9375	26.2854	25.7058	NaN	26.1642							22	7	7	56	18.2	18.2	44.721	0	72.457	2711100000	238	AT5G02870.1;AT5G02870.2	AT5G02870.1;AT5G02870.2	AT5G02870.1 | Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=407;AT5G02870.2 | Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=406
23.6971	23.8604	22.3185	19.8256	19.9925	21.6556	25.9364	26.6353	26.3062	NaN	22.0089	21.6505	25.7067	24.5993	23.7648	21.9576	20.4404	NaN	25.9616	24.8855	23.9427	21.3649	NaN	21.1178							9	9	9	50	50	50	15.735	0	60.202	1048100000	70	AT5G02960.1;AT3G09680.1	AT5G02960.1;AT3G09680.1	AT5G02960.1 | Symbols:  | Ribosomal protein S12/S23 family protein | chr5:693280-694396 REVERSE LENGTH=142;AT3G09680.1 | Symbols:  | Ribosomal protein S12/S23 family protein | chr3:2969197-2970291 REVERSE LENGTH=142
22.252	21.2837	23.6977	NaN	22.2039	NaN	NaN	NaN	23.9912	NaN	NaN	NaN	22.9148	NaN	23.4607	NaN	NaN	NaN	22.5684	NaN	22.7756	NaN	NaN	22.9696							6	6	4	23.3	23.3	16	40.624	0	18.938	145080000	21	AT5G03290.1	AT5G03290.1	AT5G03290.1 | Symbols: IDH-V | isocitrate dehydrogenase V | chr5:794043-795939 FORWARD LENGTH=374
22.2905	22.189	21.2367	22.2291	NaN	21.4319	NaN	23.6132	NaN	23.591	NaN	NaN	22.8501	NaN	NaN	23.5116	NaN	NaN	22.6071	NaN	NaN	NaN	NaN	NaN							2	2	2	8.5	8.5	8.5	47.479	0	7.4616	103310000	13	AT5G03630.1	AT5G03630.1	AT5G03630.1 | Symbols: ATMDAR2 | Pyridine nucleotide-disulphide oxidoreductase family protein | chr5:922378-924616 REVERSE LENGTH=435
21.0678	NaN	23.4509	NaN	20.0166	21.5664	NaN	21.4581	21.9747	NaN	21.7144	NaN	22.5011	20.9046	22.2439	NaN	NaN	NaN	22.5303	21.3131	23.1254	NaN	NaN	22.0839							9	9	9	22.9	22.9	22.9	61.232	0	31.346	115430000	25	AT5G03940.1	AT5G03940.1	"AT5G03940.1 | Symbols: FFC, 54CP, CPSRP54, SRP54CP | chloroplast signal recognition particle 54 kDa subunit | chr5:1060265-1063257 REVERSE LENGTH=564"
22.7407	23.1996	22.906	22.5572	21.975	22.437	NaN	23.3025	NaN	23.2887	NaN	NaN	23.4826	23.3261	23.3431	24.1965	24.4329	23.6026	23.7359	NaN	22.8645	23.1931	NaN	NaN							13	13	13	12.5	12.5	12.5	176.75	0	42.855	295120000	52	AT5G04140.1;AT5G04140.2;AT2G41220.1	AT5G04140.1;AT5G04140.2	"AT5G04140.1 | Symbols: GLU1, GLS1, GLUS, FD-GOGAT | glutamate synthase 1 | chr5:1130031-1138186 FORWARD LENGTH=1622;AT5G04140.2 | Symbols: GLU1, GLS1, GLUS, FD-GOGAT | glutamate synthase 1 | chr5:1130031-1138186 FORWARD LENGTH=1648"
21.0751	NaN	21.1659	NaN	NaN	21.6676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.8333	NaN	NaN	NaN	21.7026	NaN	NaN	NaN	NaN	NaN							1	1	1	5.5	5.5	5.5	33.486	0.0039487	3.0642	18480000	6	AT5G04280.1	AT5G04280.1	AT5G04280.1 | Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain | chr5:1192461-1195413 FORWARD LENGTH=310
22.4617	21.9021	22.9135	NaN	21.5584	22.0096	23.4591	23.4477	23.3852	NaN	NaN	NaN	22.6944	20.4037	22.5224	NaN	NaN	NaN	23.0656	22.2827	23.5147	23.0405	NaN	22.4524							6	6	6	23.6	23.6	23.6	33.82	0	18.706	167300000	11	AT5G04430.1;AT5G04430.2	AT5G04430.1;AT5G04430.2	"AT5G04430.1 | Symbols: BTR1, BTR1S | binding to TOMV RNA 1L (long form) | chr5:1250602-1253523 REVERSE LENGTH=313;AT5G04430.2 | Symbols: BTR1, BTR1L | binding to TOMV RNA 1L (long form) | chr5:1250602-1253523 REVERSE LENGTH=334"
20.1403	22.0259	20.2029	20.3893	20.9686	20.1555	NaN	23.6794	23.1691	23.5638	NaN	21.4396	22.4156	NaN	21.69	22.7401	NaN	NaN	22.6322	NaN	20.5919	NaN	NaN	19.2136							2	2	2	7.2	7.2	7.2	71.949	0	19.745	113940000	13	AT5G04590.1	AT5G04590.1	AT5G04590.1 | Symbols: SIR | sulfite reductase | chr5:1319404-1322298 FORWARD LENGTH=642
23.7379	23.1089	24.8793	18.7644	22.8441	22.4487	23.554	23.9711	23.8002	NaN	NaN	NaN	23.9617	23.1419	24.0398	24.2998	NaN	NaN	23.4942	23.3746	23.528	NaN	NaN	23.7865							8	8	8	31.2	31.2	31.2	33.242	0	17.593	418900000	42	AT5G04740.1;AT5G04740.2	AT5G04740.1	AT5G04740.1 | Symbols:  | ACT domain-containing protein | chr5:1368713-1371391 REVERSE LENGTH=301
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.3677	24.488	24.2976	NaN	NaN	NaN	24.9948	25.0736	24.9038	NaN	NaN	NaN	24.1713	25.4553	23.3079							1	1	1	2.5	2.5	2.5	47.119	0.0084112	2.703	530060000	15	AT5G05180.2;AT5G05180.1	AT5G05180.2;AT5G05180.1	AT5G05180.2 | Symbols:  | unknown protein;BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G10880.1);Has 50151 Blast hits to 28081 proteins in 1838 species: Archae - 860;Bacteria - 6013;Metazoa - 25867;Fungi - 3836;Plants - 2236;
25.246	24.3805	23.3417	NaN	21.7868	23.7006	30.3264	29.3876	30.4638	30.4894	30.0592	30.1677	32.2449	32.0979	31.65	31.0609	31.6767	31.7544	31.2664	31.0582	30.9352	30.9486	31.6469	30.6049				RPN8a	RP	RPN	28	28	14	83.1	83.1	53.9	34.728	0	323.31	88236000000	1529	AT5G05780.1;AT5G05780.2	AT5G05780.1;AT5G05780.2	"AT5G05780.1 | Symbols: RPN8A, AE3, ATHMOV34 | RP non-ATPase subunit 8A | chr5:1735862-1738176 FORWARD LENGTH=308;AT5G05780.2 | Symbols: RPN8A | RP non-ATPase subunit 8A | chr5:1735862-1738176 FORWARD LENGTH=305"
20.9561	21.7029	21.476	21.6072	20.3584	21.4971	NaN	NaN	20.4223	22.0798	NaN	NaN	21.9126	NaN	21.74	22.2039	NaN	NaN	22.3778	NaN	NaN	NaN	NaN	NaN							6	2	2	37	14.3	14.3	29.78	0	5.2856	63426000	18	AT5G06290.1	AT5G06290.1	"AT5G06290.1 | Symbols: 2-Cys Prx B, 2CPB | 2-cysteine peroxiredoxin B | chr5:1919380-1921211 FORWARD LENGTH=273"
NaN	20.8253	21.1198	NaN	NaN	NaN	22.0155	21.2689	NaN	NaN	NaN	NaN	NaN	NaN	20.9732	NaN	NaN	NaN	21.4678	NaN	NaN	NaN	NaN	NaN							1	1	1	3.1	3.1	3.1	41.043	0.009311	2.6503	15862000	1	AT5G08280.1	AT5G08280.1	AT5G08280.1 | Symbols: HEMC | hydroxymethylbilane synthase | chr5:2663763-2665596 REVERSE LENGTH=382
23.9885	24.2742	24.0328	23.2642	24.3206	24.6493	25.3144	25.4126	25.6972	25.5948	24.8928	25.151	25.5864	25.1502	25.4049	24.0964	22.5072	25.3423	25.1291	24.8232	25.3185	25.4465	25.9734	25.6188							16	15	15	45.7	43.7	43.7	59.712	0	140.53	1694600000	165	AT5G08690.1;AT5G08670.1;AT5G08680.1	AT5G08690.1;AT5G08670.1;AT5G08680.1	AT5G08690.1 | Symbols:  | ATP synthase alpha/beta family protein | chr5:2825739-2828352 FORWARD LENGTH=556;AT5G08670.1 | Symbols:  | ATP synthase alpha/beta family protein | chr5:2818395-2821149 REVERSE LENGTH=556;AT5G08680.1 | Symbols:  | ATP synthase alp
NaN	21.0278	21.0561	NaN	NaN	NaN	22.014	21.9946	22.0061	NaN	NaN	NaN	21.5792	NaN	NaN	NaN	NaN	NaN	20.6583	NaN	NaN	NaN	NaN	NaN							7	5	5	14.8	11.1	11.1	72.99	0	17.725	37077000	13	AT5G09590.1	AT5G09590.1	"AT5G09590.1 | Symbols: MTHSC70-2, HSC70-5 | mitochondrial HSO70 2 | chr5:2975721-2978508 FORWARD LENGTH=682"
21.3697	22.2479	21.855	21.8302	22.3169	21.8997	NaN	23.049	21.9118	23.263	22.5964	21.6672	22.4196	21.7962	22.2944	23.1728	22.0808	NaN	22.3315	21.566	21.4542	21.7936	21.9998	21.7451							2	2	2	7.7	7.7	7.7	33.38	0	6.7356	190680000	40	AT5G09650.1	AT5G09650.1	"AT5G09650.1 | Symbols: AtPPa6, PPa6 | pyrophosphorylase 6 | chr5:2991331-2993117 REVERSE LENGTH=300"
21.4556	21.4096	21.7453	20.8795	20.6096	22.1644	NaN	NaN	20.7195	22.2902	NaN	NaN	21.4356	NaN	21.1283	21.8253	NaN	NaN	21.9461	NaN	NaN	NaN	NaN	NaN							5	5	5	22.5	22.5	22.5	34.975	0	11.47	52791000	14	AT5G09660.2;AT5G09660.1;AT5G09660.3;AT5G09660.4;AT2G22780.1	AT5G09660.2;AT5G09660.1;AT5G09660.3;AT5G09660.4	AT5G09660.2 | Symbols: PMDH2 | peroxisomal NAD-malate dehydrogenase 2 | chr5:2993645-2995169 REVERSE LENGTH=333;AT5G09660.1 | Symbols: PMDH2 | peroxisomal NAD-malate dehydrogenase 2 | chr5:2993645-2995551 REVERSE LENGTH=354;AT5G09660.3 | Symbols: PMDH2 | p
27.1405	25.5317	26.1963	23.7913	23.9597	24.1909	27.4573	29.5626	27.2552	25.2545	26.2218	27.4353	26.0036	25.6278	25.8431	25.043	24.5686	NaN	26.0777	24.8922	25.7166	24.0795	NaN	23.246							32	20	12	81.2	64.7	33.7	41.735	0	323.31	4381200000	281	AT5G09810.1	AT5G09810.1	AT5G09810.1 | Symbols: ACT7 | actin 7 | chr5:3052809-3054220 FORWARD LENGTH=377
26.2795	25.7952	25.5884	24.0664	26.0594	25.6641	31.2102	30.7917	31.9307	32.5637	31.6969	31.5524	33.328	33.1841	32.9468	32.1854	32.7596	33.1139	32.6588	32.1421	32.3901	32.2512	32.9945	31.9191				RPN5a	RP	RPN	71	71	47	93.2	93.2	76.9	50.837	0	323.31	2.20E+11	4315	AT5G09900.1;AT5G09900.2;AT5G09900.3	AT5G09900.1;AT5G09900.2;AT5G09900.3	"AT5G09900.1 | Symbols: EMB2107, RPN5A, MSA | 26S proteasome regulatory subunit, putative (RPN5) | chr5:3089462-3092434 REVERSE LENGTH=442;AT5G09900.2 | Symbols: EMB2107, RPN5A, MSA | 26S proteasome regulatory subunit, putative (RPN5) | chr5:3089462-3092434"
25.1122	25.7972	25.4707	22.1021	22.5283	24.4774	26.3604	26.3857	26.4978	25.5284	23.8741	25.2103	25.915	25.7886	25.9411	24.3504	NaN	24.3716	26.2663	25.7642	25.8424	25.0121	22.8559	24.9944							13	13	5	49.8	49.8	23.7	28.162	0	225.94	2096600000	123	AT5G10360.1;AT5G10360.2	AT5G10360.1;AT5G10360.2	"AT5G10360.1 | Symbols: EMB3010, RPS6B | Ribosomal protein S6e | chr5:3258734-3260142 REVERSE LENGTH=249;AT5G10360.2 | Symbols: EMB3010 | Ribosomal protein S6e | chr5:3258734-3260142 REVERSE LENGTH=197"
24.229	24.8354	24.7507	23.3898	23.6946	23.6185	24.6311	25.3657	25.086	24.4902	23.8675	24.1479	24.8649	24.5705	24.742	24.9145	24.295	23.9463	24.9399	24.347	24.5392	24.29	NaN	23.6083							9	8	6	45.2	41.9	30.2	27.975	0	69.687	1048400000	127	AT5G10450.1;AT5G10450.2;AT5G10450.3;AT5G10450.4	AT5G10450.1;AT5G10450.2;AT5G10450.3;AT5G10450.4	"AT5G10450.1 | Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=248;AT5G10450.2 | Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=246;AT5G10450.3 | Symbol"
22.4208	22.5822	22.529	22.7102	23.2127	22.9032	NaN	23.0246	23.4187	23.0109	21.9338	NaN	22.8347	22.5768	22.6031	23.5005	22.5667	NaN	22.9246	22.2792	22.5318	23.5625	23.3331	23.0315							5	5	5	19.4	19.4	19.4	48.337	0	10.618	288240000	15	AT5G11200.1;AT5G11170.1;AT5G11200.3;AT5G11200.2;AT5G11170.2	AT5G11200.1;AT5G11170.1;AT5G11200.3;AT5G11200.2;AT5G11170.2	AT5G11200.1 | Symbols:  | DEAD/DEAH box RNA helicase family protein  | chr5:3567389-3570686 FORWARD LENGTH=427;AT5G11170.1 | Symbols:  | DEAD/DEAH box RNA helicase family protein  | chr5:3553334-3556646 FORWARD LENGTH=427;AT5G11200.3 | Symbols:  | DEAD/DEA
22.1016	22.144	22.91	22.6694	22.7617	23.6283	NaN	22.434	NaN	23.477	22.904	23.3579	23.0966	22.7757	22.8174	23.7149	NaN	22.5836	22.2885	22.1732	22.9992	22.8779	NaN	22.8417							4	4	4	11.7	11.7	11.7	39.64	0	14.05	258150000	19	AT5G11420.1;AT5G25460.1	AT5G11420.1;AT5G25460.1	"AT5G11420.1 | Symbols:  | Protein of unknown function, DUF642 | chr5:3644655-3646991 FORWARD LENGTH=366;AT5G25460.1 | Symbols:  | Protein of unknown function, DUF642 | chr5:8863430-8865394 FORWARD LENGTH=369"
22.6931	22.8316	22.5915	22.7313	21.9743	21.4436	NaN	24.592	23.9864	23.209	NaN	22.6067	NaN	NaN	21.7664	23.6186	NaN	NaN	22.8981	NaN	22.4177	NaN	NaN	NaN							6	6	6	16.3	16.3	16.3	64.412	0	31.44	229700000	26	AT5G11670.1;AT5G25880.1;AT2G19900.1;AT1G79750.1	AT5G11670.1	"AT5G11670.1 | Symbols: ATNADP-ME2, NADP-ME2 | NADP-malic enzyme 2 | chr5:3754456-3758040 FORWARD LENGTH=588"
22.7012	23.796	22.977	NaN	23.6987	23.2162	24.6312	24.9192	23.8912	NaN	NaN	23.5837	23.756	23.9502	22.3153	NaN	NaN	NaN	24.3036	24.3077	23.6442	22.777	23.1367	23.8401							9	9	9	19.3	19.3	19.3	60.634	0	34.561	516570000	62	AT5G11710.1	AT5G11710.1	AT5G11710.1 | Symbols:  | ENTH/VHS family protein | chr5:3772981-3776316 FORWARD LENGTH=560
NaN	21.0801	21.5668	NaN	NaN	20.3051	NaN	21.1823	21.2197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.7456	NaN	NaN	NaN							3	1	1	17.5	7.5	7.5	24.788	0	3.6736	15448000	2	AT5G12110.1	AT5G12110.1	"AT5G12110.1 | Symbols:  | Glutathione S-transferase, C-terminal-like;Translation elongation  factor EF1B/ribosomal protein S6 | chr5:3914483-3915732 FORWARD LENGTH=228"
24.3616	24.0991	24.3233	23.1937	22.7934	22.7681	23.7029	24.979	25.7371	24.2715	23.7193	24.5541	25.3576	24.9471	24.2903	23.0275	24.3009	NaN	24.4107	24.0372	23.9401	23.5931	23.7845	21.649							7	7	7	94.1	94.1	94.1	11.255	0	235.32	861070000	57	AT5G12140.1	AT5G12140.1	"AT5G12140.1 | Symbols: ATCYS1, CYS1 | cystatin-1 | chr5:3923295-3923936 REVERSE LENGTH=101"
24.5425	24.4922	25.2948	NaN	23.1797	23.17	26.0667	26.619	25.4542	25.0546	24.7798	25.4554	26.2149	25.8646	25.6155	NaN	NaN	NaN	26.0395	25.2557	25.5496	NaN	NaN	23.7761							29	7	7	70.8	25.2	25.2	50.585	0	79.188	1508900000	118	AT5G12250.1	AT5G12250.1	AT5G12250.1 | Symbols: TUB6 | beta-6 tubulin | chr5:3961317-3962971 REVERSE LENGTH=449
21.9698	21.8669	21.4649	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.1202	22.3973	NaN	NaN	NaN	22.3567	21.6682	21.4827	20.9263	NaN	NaN	NaN							4	4	4	7.9	7.9	7.9	96.235	0	7.8021	48904000	13	AT5G12950.1	AT5G12950.1	AT5G12950.1 | Symbols:  | Putative glycosyl hydrolase of unknown function (DUF1680) | chr5:4093117-4096806 FORWARD LENGTH=861
24.0094	23.0257	24.3069	22.754	23.3195	23.2583	21.4597	22.8914	23.3338	NaN	22.3454	21.9227	23.6869	23.0634	23.2518	NaN	21.6399	22.1502	23.2437	22.9271	23.546	21.893	20.6076	22.1317							6	6	6	33.6	33.6	33.6	27.778	0	18.602	361940000	43	AT5G13410.1	AT5G13410.1	AT5G13410.1 | Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr5:4299830-4301706 REVERSE LENGTH=256
NaN	21.8667	20.9251	21.4441	NaN	21.3586	NaN	22.4677	NaN	22.9882	21.3108	NaN	NaN	NaN	22.0108	22.311	NaN	NaN	22.3798	NaN	NaN	22.003	NaN	NaN							4	4	4	12.3	12.3	12.3	47.698	0	8.6572	83449000	10	AT5G13420.1	AT5G13420.1	AT5G13420.1 | Symbols:  | Aldolase-type TIM barrel family protein | chr5:4302080-4304212 REVERSE LENGTH=438
NaN	NaN	NaN	NaN	NaN	21.9834	22.2683	22.6074	22.3131	22.4479	22.8206	21.9921	22.313	22.1523	22.8498	NaN	21.8567	NaN	21.3373	NaN	21.8088	22.1805	23.8403	23.2638							2	2	2	11.3	11.3	11.3	26.321	0	6.4183	168840000	9	AT5G13450.1;AT5G13450.2	AT5G13450.1;AT5G13450.2	AT5G13450.1 | Symbols: ATP5 | delta subunit of Mt ATP synthase | chr5:4310558-4311941 REVERSE LENGTH=238;AT5G13450.2 | Symbols: ATP5 | delta subunit of Mt ATP synthase | chr5:4310558-4311941 REVERSE LENGTH=190
21.9279	22.1463	22.0243	22.4575	22.9643	23.3038	24.2401	23.4986	23.5413	25.0085	23.5804	23.2984	23.9207	23.5187	23.8873	23.0549	NaN	24.5496	23.3013	23.6849	23.3588	24.9302	25.5002	25.1192							6	4	4	9.4	4.2	4.2	41.745	0	35.019	679090000	52	AT5G13490.2;AT5G13490.1	AT5G13490.2;AT5G13490.1	AT5G13490.2 | Symbols: AAC2 | ADP/ATP carrier 2 | chr5:4336034-4337379 FORWARD LENGTH=385;AT5G13490.1 | Symbols: AAC2 | ADP/ATP carrier 2 | chr5:4336034-4337379 FORWARD LENGTH=385
22.7749	23.3177	23.9395	NaN	21.9684	23.5114	23.6226	24.6816	23.1531	NaN	NaN	NaN	23.3619	23.9281	23.6123	NaN	NaN	NaN	24.0064	23.7662	23.8364	23.9993	NaN	23.6789							7	7	7	42.7	42.7	42.7	24.736	0	40.321	423120000	69	AT5G13510.1	AT5G13510.1	AT5G13510.1 | Symbols:  | Ribosomal protein L10 family protein | chr5:4341294-4341956 FORWARD LENGTH=220
22.4575	21.712	22.0053	20.768	21.7346	22.0468	23.2457	22.1619	21.8555	NaN	21.0931	NaN	22.0628	21.5799	21.6244	NaN	NaN	NaN	22.6379	21.6907	NaN	NaN	NaN	NaN							6	3	3	38.7	20.1	20.1	22.057	0	8.0918	97575000	5	AT5G13850.1	AT5G13850.1	AT5G13850.1 | Symbols: NACA3 | nascent polypeptide-associated complex subunit alpha-like protein 3 | chr5:4471361-4472676 FORWARD LENGTH=204
21.6612	21.604	22.8746	NaN	20.3245	21.5929	24.0767	24.6478	21.7069	NaN	23.1645	21.7076	22.2119	21.8434	NaN	NaN	NaN	NaN	21.7598	22.0288	22.1006	21.1223	NaN	21.374							7	7	7	39.6	39.6	39.6	19.096	0	27.388	184620000	16	AT5G14320.1;AT5G14320.2	AT5G14320.1;AT5G14320.2	AT5G14320.1 | Symbols:  | Ribosomal protein S13/S18 family | chr5:4617839-4618772 REVERSE LENGTH=169;AT5G14320.2 | Symbols:  | Ribosomal protein S13/S18 family | chr5:4618189-4618772 REVERSE LENGTH=128
NaN	NaN	NaN	NaN	NaN	NaN	26.779	26.8946	27.1572	26.6062	26.133	25.6948	NaN	NaN	NaN	NaN	27.6328	25.2289	NaN	NaN	NaN	NaN	25.4032	24.9928				PBAC3	PIP_CP	Assembly	8	8	8	51.6	51.6	51.6	13.872	0	120.62	1685200000	64	AT5G14710.1	AT5G14710.1	AT5G14710.1 | Symbols:  | CONTAINS InterPro DOMAIN/s: Proteasome assembly chaperone 3 (InterPro:IPR018788);Has 120 Blast hits to 120 proteins in 47 species: Archae - 0;Bacteria - 0;Metazoa - 62;Fungi - 2;Plants - 49;Viruses - 0;Other Eukaryotes - 7
23.5146	24.363	24.5326	22.954	24.4387	24.1258	NaN	24.347	23.1582	24.5603	NaN	24.3363	24.9552	24.6842	25.2175	25.782	24.2968	24.5101	25.3805	24.6857	24.6691	24.9465	25.1443	24.7639							20	20	11	75.3	75.3	37.8	28.344	0	170.22	1072600000	112	AT5G14740.2;AT5G14740.1;AT5G14740.5;AT5G14740.4;AT5G14740.3	AT5G14740.2;AT5G14740.1;AT5G14740.5;AT5G14740.4;AT5G14740.3	"AT5G14740.2 | Symbols: CA2, CA18, BETA CA2 | carbonic anhydrase 2 | chr5:4760536-4762382 FORWARD LENGTH=259;AT5G14740.1 | Symbols: CA2, CA18, BETA CA2 | carbonic anhydrase 2 | chr5:4758257-4762382 FORWARD LENGTH=331;AT5G14740.5 | Symbols: CA2, CA18, BETA C"
22.8202	24.3376	24.2098	23.8106	23.294	23.2735	NaN	24.3494	23.3984	24.4531	24.0294	23.5863	24.4971	24.4691	24.3208	25.435	23.945	24.4129	24.4277	23.7299	23.3125	23.2637	24.4971	24.4157							11	11	11	37.8	37.8	37.8	42.409	0	50.364	823550000	84	AT5G14780.1	AT5G14780.1	AT5G14780.1 | Symbols: FDH | formate dehydrogenase | chr5:4777043-4779190 FORWARD LENGTH=384
22.7915	23.7858	23.8092	NaN	NaN	21.7162	24.798	25.154	NaN	NaN	NaN	NaN	24.2785	22.6691	24.166	NaN	NaN	NaN	24.1392	23.9613	24.2216	NaN	NaN	NaN							3	3	3	27.5	27.5	27.5	18.956	0	55.818	405740000	49	AT5G14910.1	AT5G14910.1	AT5G14910.1 | Symbols:  | Heavy metal transport/detoxification superfamily protein  | chr5:4823815-4825196 FORWARD LENGTH=178
25.2989	27.3874	27.2326	26.8403	28.3147	28.76	26.7761	26.5054	26.7508	28.1292	26.2849	27.5034	28.18	27.5217	27.706	28.9832	28.9812	29.7167	28.1609	27.4374	27.756	28.9976	27.2581	28.0685							5	5	5	14.9	14.9	14.9	29.138	0	40.552	13260000000	402	AT5G14920.1	AT5G14920.1	AT5G14920.1 | Symbols:  | Gibberellin-regulated family protein | chr5:4826598-4827761 FORWARD LENGTH=275
25.9421	26.1398	26.13	24.0593	23.9441	25.0104	26.8758	27.5159	27.5037	25.9262	25.0131	26.0969	26.5809	26.4609	26.0381	24.8991	24.371	25.5095	26.5589	26.4603	26.5106	25.395	23.5342	25.5627							18	18	10	49.5	49.5	40.4	23.036	0	117.14	3450400000	235	AT5G15200.1;AT5G15200.2	AT5G15200.1;AT5G15200.2	AT5G15200.1 | Symbols:  | Ribosomal protein S4 | chr5:4935124-4936334 REVERSE LENGTH=198;AT5G15200.2 | Symbols:  | Ribosomal protein S4 | chr5:4935602-4936334 REVERSE LENGTH=156
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.0034	23.992	23.0983	NaN	NaN	NaN	23.7381	23.909	24.4332	NaN	NaN	NaN	22.4744	24.8571	22.5534							1	1	1	4	4	4	38.854	0.0075758	2.7835	276530000	5	AT5G15390.1	AT5G15390.1	AT5G15390.1 | Symbols:  | tRNA/rRNA methyltransferase (SpoU) family protein | chr5:4995333-4997255 FORWARD LENGTH=350
22.1675	21.7806	20.5712	19.9159	NaN	19.751	22.0994	23.8986	23.2955	NaN	NaN	NaN	21.6221	21.5994	21.986	NaN	NaN	NaN	23.0655	21.1508	21.681	NaN	NaN	NaN							12	3	3	43.1	11.4	11.4	40.89	0	14.399	133530000	19	AT5G15650.1;AT3G08900.1;AT5G50750.1;AT5G16510.2;AT5G16510.1	AT5G15650.1	"AT5G15650.1 | Symbols: RGP2, ATRGP2 | reversibly glycosylated polypeptide 2 | chr5:5092203-5094093 FORWARD LENGTH=360"
21.7683	22.3124	22.2673	21.2622	20.7283	20.8352	22.0317	22.7904	22.4955	22.9966	NaN	22.1537	21.8033	21.6724	21.9858	22.5363	NaN	NaN	22.5191	21.9268	22.2325	21.2856	NaN	21.2389							8	2	2	29.9	9.7	9.7	30.182	0	12.593	145600000	39	AT5G16050.1	AT5G16050.1	"AT5G16050.1 | Symbols: GRF5, GF14 UPSILON | general regulatory factor 5 | chr5:5244008-5245402 REVERSE LENGTH=268"
25.1001	25.195	24.7774	NaN	24.1257	24.1491	25.8727	26.8086	26.6098	NaN	NaN	23.3218	25.6827	25.7304	25.529	NaN	NaN	24.7098	25.9053	25.3787	25.7728	NaN	NaN	23.8246							10	10	8	42.1	42.1	36.8	22.06	0	77.731	1562000000	119	AT5G16130.1	AT5G16130.1	AT5G16130.1 | Symbols:  | Ribosomal protein S7e family protein | chr5:5268984-5269912 FORWARD LENGTH=190
23.5635	24.4212	24.2294	21.9492	22.8821	24.3839	23.7521	24.5987	24.1793	NaN	NaN	23.3436	24.364	24.5667	24.0295	23.7775	NaN	NaN	24.4533	23.8913	23.9071	23.4695	NaN	23.8988							5	5	5	28.7	28.7	28.7	26.927	0	39.359	607660000	36	AT5G16390.2;AT5G16390.1;AT5G15530.1	AT5G16390.2;AT5G16390.1	"AT5G16390.2 | Symbols: CAC1, CAC1A, BCCP, BCCP1, CAC1-A, BCCP-1 | chloroplastic acetylcoenzyme A carboxylase 1 | chr5:5361554-5363020 REVERSE LENGTH=254;AT5G16390.1 | Symbols: CAC1, CAC1A, BCCP, BCCP1 | chloroplastic acetylcoenzyme A carboxylase 1 | chr5:5"
