Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
	2.28974186734681	1.22783025105794	AT5G15200.1;AT5G15200.2	AT5G15200.1;AT5G15200.2	AT5G15200.1 | Symbols:  | Ribosomal protein S4 | chr5:4935124-4936334 REVERSE LENGTH=198;AT5G15200.2 | Symbols:  | Ribosomal protein S4 | chr5:4935602-4936334 REVERSE LENGTH=156	Color [DarkGray]	1	4							18	18	10	49.5	49.5	40.4	23.036	0	117.14	3450400000	235	25.94212	26.13985	26.12996	24.05932	23.94415	25.01043	26.87581	27.51595	27.50366	25.92617	25.01312	26.09686	26.58088	26.46093	26.03813	24.89915	24.371	25.50951	26.55892	26.46032	26.51063	25.39502	23.53422	25.56272
	0.370739205652697	-0.592489878336586	AT5G15390.1	AT5G15390.1	AT5G15390.1 | Symbols:  | tRNA/rRNA methyltransferase (SpoU) family protein | chr5:4995333-4997255 FORWARD LENGTH=350	Color [DarkGray]	1	4							1	1	1	4	4	4	38.854	0.0075758	2.7835	276530000	5	20.80705	19.09998	19.205	20.00074	19.51257	19.33632	18.40614	19.23124	19.69719	24.00341	23.99205	23.09829	20.27098	19.61574	18.92119	23.73814	23.90899	24.43324	19.36942	18.67484	19.31844	22.47436	24.85713	22.55336
	1.04615248025711	1.5913880666097	AT5G15650.1;AT3G08900.1;AT5G50750.1;AT5G16510.2;AT5G16510.1	AT5G15650.1	AT5G15650.1 | Symbols: RGP2, ATRGP2 | reversibly glycosylated polypeptide 2 | chr5:5092203-5094093 FORWARD LENGTH=360	Color [DarkGray]	1	4							12	3	3	43.1	11.4	11.4	40.89	0	14.399	133530000	19	22.16747	21.78063	20.57117	19.91593	19.51992	19.75096	22.09938	23.89858	23.29548	20.64328	19.89191	18.98837	21.62209	21.59942	21.986	21.07485	20.3469	19.84371	23.0655	21.15078	21.68096	20.28179	20.24299	18.3395
	0.502128651020155	0.323183059692383	AT5G16050.1	AT5G16050.1	AT5G16050.1 | Symbols: GRF5, GF14 UPSILON | general regulatory factor 5 | chr5:5244008-5245402 REVERSE LENGTH=268	Color [DarkGray]	1	4							8	2	2	29.9	9.7	9.7	30.182	0	12.593	145600000	39	21.7683	22.3124	22.26735	21.26218	20.72832	20.83516	22.03174	22.79038	22.49546	22.9966	17.38874	22.15366	21.80326	21.67237	21.98575	22.53633	17.62473	20.10104	22.5191	21.9268	22.23247	21.28557	19.68608	21.23894
	1.97044967602419	1.40617688496908	AT5G16130.1	AT5G16130.1	AT5G16130.1 | Symbols:  | Ribosomal protein S7e family protein | chr5:5268984-5269912 FORWARD LENGTH=190	Color [DarkGray]	1	4							10	10	8	42.1	42.1	36.8	22.06	0	77.731	1562000000	119	25.10014	25.19497	24.77742	18.6858	24.12569	24.14908	25.87265	26.80862	26.60979	20.02634	19.70172	23.32182	25.68269	25.73038	25.52897	20.30233	19.88482	24.70983	25.90532	25.37872	25.77281	18.68068	19.267	23.82459
	0.106491245181575	0.105307896931965	AT5G16390.2;AT5G16390.1;AT5G15530.1	AT5G16390.2;AT5G16390.1	AT5G16390.2 | Symbols: CAC1, CAC1A, BCCP, BCCP1, CAC1-A, BCCP-1 | chloroplastic acetylcoenzyme A carboxylase 1 | chr5:5361554-5363020 REVERSE LENGTH=254;AT5G16390.1 | Symbols: CAC1, CAC1A, BCCP, BCCP1 | chloroplastic acetylcoenzyme A carboxylase 1 | chr5:5	Color [DarkGray]	1	4							5	5	5	28.7	28.7	28.7	26.927	0	39.359	607660000	36	23.56354	24.42119	24.22942	21.9492	22.88208	24.38387	23.75208	24.59873	24.17927	20.13661	18.80396	23.34364	24.36402	24.5667	24.02951	23.77746	19.31765	19.329	24.45333	23.89126	23.9071	23.46946	19.69361	23.89884
	0.0643655247316873	0.123390197753906	AT5G17820.1	AT5G17820.1	AT5G17820.1 | Symbols:  | Peroxidase superfamily protein | chr5:5888195-5890101 REVERSE LENGTH=313	Color [DarkGray]	1	4							6	6	6	33.9	33.9	33.9	34.098	0	53.808	143270000	25	20.18852	19.04318	19.1498	18.88164	23.16599	23.80389	18.46898	20.19015	20.09254	21.59505	20.52872	20.20394	19.08075	23.04462	19.63638	19.80439	24.4229	23.67212	20.11574	20.57932	19.40812	19.88894	17.61098	22.74275
	1.03772441326109	1.37384796142578	AT5G17920.2;AT5G17920.1;AT3G03780.3;AT3G03780.2;AT3G03780.1	AT5G17920.2;AT5G17920.1;AT3G03780.3;AT3G03780.2;AT3G03780.1	AT5G17920.2 | Symbols: ATCIMS | Cobalamin-independent synthase family protein | chr5:5935771-5939195 FORWARD LENGTH=765;AT5G17920.1 | Symbols: ATCIMS, ATMETS, ATMS1 | Cobalamin-independent synthase family protein | chr5:5935771-5939195 FORWARD LENGTH=765;A	Color [DarkGray]	1	4							34	34	30	52.7	52.7	49.4	84.356	0	323.31	7783700000	555	26.22576	27.20338	26.07971	26.66677	26.03196	25.54639	27.10976	28.84799	27.67265	28.77493	27.02571	27.14954	27.09168	26.64205	27.2249	28.24678	26.36436	26.71044	28.12359	26.18666	26.31553	27.09835	26.52782	26.30134
	2.12059614245828	1.46140289306641	AT5G18380.2;AT5G18380.1;AT5G18380.3;AT3G04230.1	AT5G18380.2;AT5G18380.1;AT5G18380.3	AT5G18380.2 | Symbols:  | Ribosomal protein S5 domain 2-like superfamily protein | chr5:6090128-6090693 REVERSE LENGTH=144;AT5G18380.1 | Symbols:  | Ribosomal protein S5 domain 2-like superfamily protein | chr5:6090253-6090693 REVERSE LENGTH=146;AT5G18380.	Color [DarkGray]	1	4							13	13	2	68.8	68.8	8.3	16.544	0	88.121	949440000	68	24.66342	24.00426	24.05488	19.66025	20.03976	23.77645	25.32694	26.023	25.75682	22.12376	19.30214	22.5751	25.00572	25.16331	24.82379	22.40419	18.89085	23.19238	25.3806	25.1918	24.66418	19.81392	19.20101	23.60218
	2.64108698295387	-1.97537930806478	AT5G19220.1	AT5G19220.1	AT5G19220.1 | Symbols: ADG2, APL1 | ADP glucose pyrophosphorylase large subunit 1 | chr5:6463931-6466775 REVERSE LENGTH=522	Color [DarkGray]	1	4							2	2	2	4.8	4.8	4.8	57.673	0	3.9832	27130000	12	20.73694	21.07458	21.30911	20.73389	20.39853	20.90874	18.63492	19.12841	19.43117	19.85614	19.18908	19.60035	21.27384	19.41072	21.52272	21.33107	19.32531	19.32687	21.23637	19.82129	18.66274	20.62636	18.37028	20.02225
	1.50289572895019	0.969969431559242	AT5G19510.1	AT5G19510.1	AT5G19510.1 | Symbols:  | Translation elongation  factor EF1B/ribosomal protein S6 family protein | chr5:6581854-6583137 REVERSE LENGTH=224	Color [DarkGray]	1	4							8	7	6	46.9	42.9	42.9	24.201	0	86.58	1283800000	102	24.62801	24.77357	24.94629	23.16413	23.1584	24.2552	25.24138	26.22276	25.79364	24.64656	24.61122	25.13603	25.04778	25.14579	24.70413	24.19849	17.20432	23.8531	24.99785	24.88058	24.89631	24.51884	20.06789	23.66777
	2.67082488771818	1.42842483520508	AT5G19550.1;AT5G11520.1;AT1G62800.1;AT1G62800.2	AT5G19550.1	AT5G19550.1 | Symbols: ASP2, AAT2 | aspartate aminotransferase 2 | chr5:6598201-6601597 FORWARD LENGTH=405	Color [DarkGray]	1	4							18	18	18	60	60	60	44.266	0	125.43	3017600000	225	25.2401	25.18244	25.42148	24.12909	24.27053	24.69255	26.44101	27.07524	26.61303	26.99723	26.09039	26.10846	25.79997	25.5402	25.82644	25.95491	24.8698	26.01724	26.03487	25.31193	25.81086	25.98123	26.26375	25.71867
	0.896505466337308	0.641871134440105	AT5G19780.1;AT5G19770.1	AT5G19780.1;AT5G19770.1	AT5G19780.1 | Symbols: TUA5 | tubulin alpha-5 | chr5:6687212-6688926 FORWARD LENGTH=450;AT5G19770.1 | Symbols: TUA3 | tubulin alpha-3 | chr5:6682761-6684474 REVERSE LENGTH=450	Color [DarkGray]	1	4							20	7	6	53.1	22.7	18.9	49.654	0	66.065	1271500000	133	24.76306	24.10721	25.09642	21.5821	23.45045	23.73465	25.10036	25.62399	25.16794	24.86707	24.41347	24.98639	25.39049	25.00407	25.2151	24.09836	23.92938	24.22923	25.43628	24.38908	24.79293	23.70912	24.39682	24.60891
	0.203855404583549	-0.292453765869141	AT5G19820.1	AT5G19820.1	AT5G19820.1 | Symbols: emb2734 | ARM repeat superfamily protein | chr5:6695731-6701247 REVERSE LENGTH=1116	Color [DarkGray]	1	4							3	3	3	2.9	2.9	2.9	123.82	0	5.701	30180000	5	20.05444	20.88612	21.3902	19.27363	19.63278	19.77419	21.26092	19.98257	20.20991	19.1756	19.68444	19.70823	19.80651	20.80057	21.12723	21.04819	18.82365	18.86886	21.43439	20.92056	20.65298	18.61143	19.3524	21.00388
+	2.04459233924173	6.42498524983724	AT5G19990.1	AT5G19990.1	AT5G19990.1 | Symbols: RPT6A, ATSUG1 | regulatory particle triple-A ATPase 6A | chr5:6752144-6754918 FORWARD LENGTH=419	Color [DarkGray]	1	4					RPT6a	RP	76	75	12	95	95	15	47.247	0	323.31	97436000000	1451	24.54699	20.69989	24.5795	19.34273	23.06633	23.95642	29.78168	28.93383	30.38582	31.0891	30.26871	30.26314	32.0525	31.90553	31.56601	31.38711	32.38982	31.94378	31.00488	30.54463	30.90483	31.12048	32.22918	30.75827
+	2.03655205492909	7.88219261169434	AT5G20000.1	AT5G20000.1	AT5G20000.1 | Symbols:  | AAA-type ATPase family protein | chr5:6756915-6759550 FORWARD LENGTH=419	Color [DarkGray]	1	4					RPT6b	RP	73	9	9	96.4	19.6	19.6	47.156	0	323.31	45388000000	1106	19.56313	18.73734	23.91843	20.2567	18.30523	18.98441	28.80217	27.75455	29.30877	30.08237	29.27998	29.26449	30.72561	30.50069	30.25757	30.3277	30.96596	30.7621	29.83487	29.47872	29.68796	30.1202	31.26584	29.86121
	0.640688969154254	0.742075602213539	AT5G55190.1;AT5G20020.1;AT5G20010.1	AT5G55190.1;AT5G20020.1;AT5G20010.1	AT5G55190.1 | Symbols: RAN3, ATRAN3 | RAN GTPase 3 | chr5:22392285-22393957 FORWARD LENGTH=221;AT5G20020.1 | Symbols: RAN2 | RAS-related GTP-binding nuclear protein 2 | chr5:6762817-6764381 FORWARD LENGTH=221;AT5G20010.1 | Symbols: RAN-1, RAN1, ATRAN1 | RA	Color [DarkGray]	1	4							5	5	5	29.9	29.9	29.9	25.079	0	19.196	669520000	74	23.03435	24.04879	23.26385	22.76511	23.45298	22.91537	23.40302	24.85144	24.31877	24.828	24.50367	24.07418	23.84429	23.99374	23.96473	24.71741	22.36893	24.03783	24.29546	23.05797	22.42498	23.94655	22.38295	22.96475
	1.83571738283131	1.09695370992025	AT5G20290.1;AT5G59240.1	AT5G20290.1	AT5G20290.1 | Symbols:  | Ribosomal protein S8e family protein | chr5:6851695-6853012 REVERSE LENGTH=222	Color [DarkGray]	1	4							15	15	15	61.7	61.7	61.7	24.993	0	323.31	13231000000	624	28.01032	28.22043	27.67434	26.00312	26.27472	27.47853	28.68695	29.42567	29.08333	27.59478	26.7861	27.88182	28.39113	28.59002	27.99637	27.3057	26.30876	27.92866	28.59044	28.18472	28.42908	27.69836	26.07458	27.84538
	0.440456271374979	-1.16193707784017	AT5G20500.1	AT5G20500.1	AT5G20500.1 | Symbols:  | Glutaredoxin family protein | chr5:6938652-6939665 FORWARD LENGTH=135	Color [DarkGray]	1	4							2	2	2	23	23	23	14.827	0	5.132	80955000	4	22.06247	22.1536	22.33408	19.16697	19.12963	20.47653	19.64257	20.16195	23.25982	20.56573	19.81807	21.13512	19.76856	21.52984	21.61181	21.8219	17.97761	19.29717	21.85453	20.91159	21.66949	18.91152	21.33298	19.05996
	0.281697106276791	-1.01159413655599	AT5G20630.1	AT5G20630.1	AT5G20630.1 | Symbols: GLP3, GLP3A, GLP3B, ATGER3, GER3 | germin 3 | chr5:6975315-6975950 REVERSE LENGTH=211	Color [DarkGray]	1	4							1	1	1	10.9	10.9	10.9	21.836	0	11.348	212060000	33	22.61308	23.03983	22.92852	21.35184	21.15265	22.25039	23.13232	23.4408	18.97353	19.30142	20.04231	19.43383	23.56723	22.21623	23.09186	19.49676	19.70649	19.13421	23.58956	22.58514	23.14911	20.10462	18.34558	20.18621
	0.234615013906185	0.125450770060223	AT5G20720.3;AT5G20720.2;AT5G20720.1	AT5G20720.3;AT5G20720.2;AT5G20720.1	AT5G20720.3 | Symbols: CPN20 | chaperonin 20 | chr5:7015015-7016354 FORWARD LENGTH=253;AT5G20720.2 | Symbols: CPN20, CPN10, CHCPN10, ATCPN21, CPN21 | chaperonin 20 | chr5:7015015-7016354 FORWARD LENGTH=253;AT5G20720.1 | Symbols: CPN20, CPN10, CHCPN10, ATCP	Color [DarkGray]	1	4							10	10	10	55.3	55.3	55.3	26.802	0	148.01	1798200000	169	25.86347	25.27621	25.55887	20.88166	24.84013	24.45341	25.45014	25.76295	25.86182	25.63364	25.31043	25.52157	25.98129	25.30736	24.88467	24.28821	18.97782	25.09422	25.95245	24.84957	25.50857	25.09372	25.15848	24.88379
	1.58639707224557	1.00015449523926	AT5G20890.1	AT5G20890.1	AT5G20890.1 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr5:7087020-7089906 REVERSE LENGTH=527	Color [DarkGray]	1	4							8	8	8	29.2	29.2	29.2	57.285	0	39.382	679260000	92	23.94131	24.05717	23.94993	18.74049	22.06149	23.41363	24.41029	25.2352	25.30338	22.96992	22.80697	23.5412	24.36618	24.58945	24.28814	22.98523	17.95246	19.89564	24.24234	24.15619	24.12314	23.07612	20.3402	23.06309
	0.611376036607524	-1.65304120381673	AT5G20920.3;AT5G20920.1;AT5G20920.2;AT3G07920.1	AT5G20920.3;AT5G20920.1;AT5G20920.2	AT5G20920.3 | Symbols: EIF2 BETA | eukaryotic translation initiation factor 2 beta subunit | chr5:7094994-7096661 REVERSE LENGTH=268;AT5G20920.1 | Symbols: EIF2 BETA, EMB1401 | eukaryotic translation initiation factor 2 beta subunit | chr5:7094994-7096661	Color [DarkGray]	1	4							4	4	4	28	28	28	30.663	0	11.855	42007000	7	21.10604	22.47825	21.45885	22.05258	19.26583	21.65395	18.25946	19.6625	22.16205	17.84358	19.20314	18.76801	22.22735	18.32413	22.03493	20.95477	19.98382	20.3467	21.98708	20.13321	19.55833	19.51218	19.64729	19.2933
	0.323642597481835	-0.671747207641602	AT5G21040.2;AT5G21040.1	AT5G21040.2;AT5G21040.1	AT5G21040.2 | Symbols: FBX2 | F-box protein 2 | chr5:7145058-7146677 REVERSE LENGTH=539;AT5G21040.1 | Symbols: FBX2 | F-box protein 2 | chr5:7145058-7146677 REVERSE LENGTH=539	Color [DarkGray]	1	4							1	1	1	2.6	2.6	2.6	60.554	0.0010152	3.3943	262610000	6	20.15733	19.89477	20.75978	19.61165	19.47248	19.1228	21.13401	19.29445	18.36816	23.50785	23.31796	20.12807	24.40094	24.10533	24.85638	23.91231	19.27814	19.98913	22.29958	17.96338	23.89162	23.25926	18.203	23.63423
	0.0443401634508291	-0.0966962178548165	AT5G22650.2;AT5G22650.1	AT5G22650.2;AT5G22650.1	AT5G22650.2 | Symbols: HD2B, HDT02, HDT2, ATHD2B, HDA4, HD2 | histone deacetylase 2B | chr5:7534120-7536054 FORWARD LENGTH=305;AT5G22650.1 | Symbols: HD2B, HDT02, HDT2, ATHD2B, HDA4, HD2, ATHD2 | histone deacetylase 2B | chr5:7534120-7536054 FORWARD LENGTH	Color [DarkGray]	1	4							3	3	3	15.4	15.4	15.4	32.218	0	6.0737	34904000	8	20.22586	20.95097	18.85258	20.28974	21.00563	20.53279	20.72783	19.67776	19.33373	20.96578	19.98308	21.47371	21.10482	20.81845	21.07222	21.01214	20.32257	17.42842	21.39147	19.38374	20.82345	19.61807	19.58969	20.2781
	0.136802751025829	-0.33997090657552	AT5G23140.1	AT5G23140.1	AT5G23140.1 | Symbols: CLPP2, NCLPP7 | nuclear-encoded CLP protease P7 | chr5:7783811-7784826 FORWARD LENGTH=241	Color [DarkGray]	1	4							3	3	3	17.4	17.4	17.4	26.283	0	10.036	76017000	13	21.21048	20.73466	21.11465	18.81934	20.82589	20.86084	18.87468	21.44757	21.71762	21.68363	19.93163	21.5676	21.02604	21.41972	22.93812	21.7729	17.80725	19.79456	21.40979	21.25327	20.87705	20.78756	19.53155	21.23433
+	3.74360744287988	5.18865140279134	AT5G23540.1;AT5G23540.2	AT5G23540.1;AT5G23540.2	AT5G23540.1 | Symbols:  | Mov34/MPN/PAD-1 family protein | chr5:7937772-7939339 FORWARD LENGTH=308;AT5G23540.2 | Symbols:  | Mov34/MPN/PAD-1 family protein | chr5:7938109-7939339 FORWARD LENGTH=259	Color [DarkGray]	1	4					RPN11	RP	37	37	37	98.1	98.1	98.1	34.353	0	323.31	323670000000	3410	26.69258	26.50886	26.16014	24.2237	25.67807	25.63577	31.69687	31.00229	32.22838	33.04542	32.35351	32.15595	33.84305	33.74051	33.24646	33.03569	33.64872	33.64183	32.9453	32.6162	32.77633	32.72723	33.88474	32.56952
	1.56661350437871	1.22403462727864	AT5G23740.1	AT5G23740.1	AT5G23740.1 | Symbols: RPS11-BETA | ribosomal protein S11-beta | chr5:8008251-8009330 REVERSE LENGTH=159	Color [DarkGray]	1	4							12	5	5	54.7	31.4	31.4	17.749	0	21.986	827870000	85	23.98735	24.40564	23.54084	22.12194	21.30402	23.29622	24.71684	25.59911	25.28999	23.44372	19.98778	23.63239	24.49123	24.79197	23.98133	23.12988	19.21948	23.61536	24.80029	24.37445	24.39646	23.90631	20.1781	23.96038
	0.161153633565354	0.617914199829102	AT5G23820.1	AT5G23820.1	AT5G23820.1 | Symbols:  | MD-2-related lipid recognition domain-containing protein | chr5:8031386-8032809 FORWARD LENGTH=164	Color [DarkGray]	1	4							5	5	5	20.7	20.7	20.7	17.907	0	11.181	95810000	10	19.85676	21.20359	19.97737	21.63778	19.84123	20.32828	18.97849	23.60312	20.30985	23.95509	21.25586	21.90786	19.3706	20.25239	22.05186	22.41503	19.16027	21.08706	19.65105	19.88799	18.5667	21.01858	19.47734	20.03567
	0.516844038867889	-0.566820780436196	AT5G23860.2;AT5G23860.1	AT5G23860.2;AT5G23860.1	AT5G23860.2 | Symbols: TUB8 | tubulin beta 8 | chr5:8042962-8044528 FORWARD LENGTH=449;AT5G23860.1 | Symbols: TUB8 | tubulin beta 8 | chr5:8042962-8044528 FORWARD LENGTH=449	Color [DarkGray]	1	4							30	2	2	67.3	5.8	5.8	50.606	0	6.1192	26792000	6	19.62421	20.09409	21.19012	17.90574	18.57866	19.75456	19.5154	19.95915	19.73341	20.57604	19.9873	18.89111	22.01727	22.14173	19.59898	20.34511	19.81873	18.87617	21.77836	19.89827	19.36446	19.34875	19.63671	19.11029
	1.21635731303971	-2.50920486450195	AT5G23900.1	AT5G23900.1	AT5G23900.1 | Symbols:  | Ribosomal protein L13e family protein | chr5:8064176-8065081 REVERSE LENGTH=206	Color [DarkGray]	1	4							8	3	3	45.6	24.3	24.3	23.485	0	8.1714	168040000	6	23.16504	22.56182	20.17107	19.61811	19.33009	22.03026	19.09369	19.17752	20.09911	23.26385	20.00455	17.4648	19.89597	23.43224	19.20682	20.97845	19.10506	20.64057	22.96408	22.97583	19.532	18.69524	17.71255	22.68848
	0.472712714710017	-2.16601626078288	AT5G24490.1	AT5G24490.1	AT5G24490.1 | Symbols:  | 30S ribosomal protein, putative | chr5:8365690-8367178 FORWARD LENGTH=308	Color [DarkGray]	1	4							5	5	5	26.9	26.9	26.9	34.856	0	78.093	665210000	44	24.15041	24.70737	24.53724	22.40393	22.67295	22.98292	18.35764	24.58734	23.95198	20.46007	24.0118	20.13815	24.96681	25.02751	24.60188	17.85749	19.26737	19.3858	24.81283	24.84309	25.19077	23.9208	19.39324	23.2798
	0.547706932486988	-0.319910049438477	AT5G25130.1	AT5G25130.1	AT5G25130.1 | Symbols: CYP71B12 | cytochrome P450, family 71, subfamily B, polypeptide 12 | chr5:8668521-8670104 FORWARD LENGTH=496	Color [DarkGray]	1	4							1	1	1	3.6	3.6	3.6	56.731	0.0066794	2.8186	44726000	4	20.22162	19.53627	19.62898	19.54543	19.1922	18.99459	19.72198	19.22411	19.48106	22.3688	22.75101	20.02469	19.31401	19.50877	19.72453	21.47065	22.82026	22.99404	20.58522	20.62531	19.06553	20.03015	22.69544	19.36049
	2.0553991289309	0.772310892740887	AT5G25757.1;AT5G25754.1	AT5G25757.1;AT5G25754.1	AT5G25757.1 | Symbols:  | RNA polymerase I-associated factor PAF67 | chr5:8965515-8967460 REVERSE LENGTH=514;AT5G25754.1 | Symbols:  | RNA polymerase I-associated factor PAF67 | chr5:8953564-8955511 FORWARD LENGTH=514	Color [DarkGray]	1	4							4	4	4	10.3	10.3	10.3	60.182	0	10.742	184880000	27	21.96461	21.78806	22.25002	20.24977	21.35765	21.01348	22.60488	22.80387	22.91088	20.43765	21.43532	22.33511	22.9641	23.0779	22.6381	22.107	17.30776	19.27014	23.25221	22.32019	22.76733	22.04153	19.38775	21.80862
	0.392504844636439	0.369585037231445	AT5G26000.2;AT5G26000.1;AT5G25980.3;AT5G25980.1;AT5G25980.2	AT5G26000.2;AT5G26000.1	AT5G26000.2 | Symbols: TGG1, BGLU38 | thioglucoside glucohydrolase 1 | chr5:9080009-9082347 REVERSE LENGTH=456;AT5G26000.1 | Symbols: TGG1, BGLU38 | thioglucoside glucohydrolase 1 | chr5:9079678-9082347 REVERSE LENGTH=541	Color [DarkGray]	1	4							8	8	8	23.9	23.9	23.9	51.481	0	35.071	947980000	97	24.53669	24.56247	24.69789	24.34663	23.41833	24.16074	24.4252	25.73515	24.74545	25.11402	20.04562	23.5629	24.46621	24.20633	24.58007	24.80529	22.81004	19.77689	25.12247	23.38926	23.96634	23.89873	19.13386	23.37199
	0.0281421374959976	-0.146944681803387	AT5G26260.1;AT5G26290.1;AT5G26320.1	AT5G26260.1	AT5G26260.1 | Symbols:  | TRAF-like family protein | chr5:9200492-9202153 FORWARD LENGTH=351	Color [DarkGray]	1	4							6	6	5	23.4	23.4	20.2	39.826	0	39.486	302740000	49	22.17212	23.85423	22.86989	21.04998	22.26056	23.19513	19.48467	24.90794	24.06278	19.30071	19.15051	22.62939	20.23991	24.44263	23.13846	19.68944	19.01941	19.91359	22.40579	23.37119	23.09528	18.81606	19.57458	19.24783
	0.242004321512124	0.481798807779949	AT5G26280.2;AT5G26280.1;AT2G04170.4;AT2G04170.3;AT2G04170.5;AT2G04190.1;AT2G04170.2;AT2G04170.1	AT5G26280.2;AT5G26280.1	AT5G26280.2 | Symbols:  | TRAF-like family protein | chr5:9208724-9210403 FORWARD LENGTH=327;AT5G26280.1 | Symbols:  | TRAF-like family protein | chr5:9208724-9210403 FORWARD LENGTH=350	Color [DarkGray]	1	4							4	3	3	22.6	19.3	19.3	36.874	0	20.182	201130000	28	21.53851	23.18676	21.72083	19.53139	22.03215	22.09716	21.60232	23.63614	22.65303	20.57219	19.60268	20.00276	22.46879	23.47079	23.00043	19.217	19.01382	20.14298	22.72057	22.62319	23.35291	21.79044	19.59335	22.00309
	2.61772400946246	1.11282666524251	AT5G26360.1	AT5G26360.1	AT5G26360.1 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr5:9255561-9258891 REVERSE LENGTH=555	Color [DarkGray]	1	4							11	11	11	27.4	27.4	27.4	60.339	0	61.86	502520000	62	23.48951	23.53964	23.64889	18.81889	21.50717	22.71533	24.35998	24.8216	24.83493	23.27242	20.5189	23.35368	24.14816	24.30429	24.07266	21.24623	18.75525	24.04602	23.74488	23.60121	23.81792	22.86047	20.11131	23.20643
	0.140049856511015	-0.281559626261394	AT5G26710.1	AT5G26710.1	AT5G26710.1 | Symbols:  | Glutamyl/glutaminyl-tRNA synthetase, class Ic | chr5:9305673-9308247 FORWARD LENGTH=719	Color [DarkGray]	1	4							1	1	1	2.1	2.1	2.1	81.064	0	4.7735	17437000	7	20.64974	20.85377	20.52669	19.6157	19.19788	19.69668	21.667	20.40766	19.11086	20.66483	18.90763	21.06979	18.77419	19.3611	19.15105	20.37246	19.2041	19.28452	21.66912	20.05612	20.63183	17.41612	18.72329	20.78596
	0.621845663124442	-2.11495971679688	AT5G26742.2;AT5G26742.1;AT5G26742.3	AT5G26742.2;AT5G26742.1;AT5G26742.3	AT5G26742.2 | Symbols: emb1138 | DEAD box RNA helicase (RH3) | chr5:9285540-9288871 REVERSE LENGTH=748;AT5G26742.1 | Symbols: emb1138 | DEAD box RNA helicase (RH3) | chr5:9285540-9288871 REVERSE LENGTH=747;AT5G26742.3 | Symbols: emb1138 | DEAD box RNA heli	Color [DarkGray]	1	4							11	11	11	18.4	18.4	18.4	81.155	0	23.964	434960000	46	23.14194	23.66897	23.29987	21.10258	19.71125	22.99246	18.8731	24.08562	20.8072	18.67995	19.06861	18.89041	24.6459	24.43581	24.12724	20.24747	19.22321	20.0824	24.44843	23.62548	23.96661	22.79567	23.87421	23.679
	1.25608671906672	0.967107137044273	AT5G27640.1;AT5G27640.2;AT5G25780.1	AT5G27640.1;AT5G27640.2;AT5G25780.1	AT5G27640.1 | Symbols: TIF3B1, EIF3B, ATEIF3B-1, EIF3B-1, ATTIF3B1 | translation initiation factor 3B1 | chr5:9781207-9784759 REVERSE LENGTH=712;AT5G27640.2 | Symbols: TIF3B1, EIF3B, ATEIF3B-1, EIF3B-1, ATTIF3B1 | translation initiation factor 3B1 | chr5:9	Color [DarkGray]	1	4							10	10	10	21.1	21.1	21.1	81.874	0	25.207	415600000	46	22.9392	23.13655	23.4924	19.67376	21.98249	22.66718	23.52894	24.33676	24.60378	23.97675	19.59898	23.47151	23.58959	23.52071	23.452	22.06947	19.75072	20.02976	23.56075	23.36744	23.67068	23.41558	18.90155	22.77132
	0.982271735360759	1.11047108968099	AT5G27700.1	AT5G27700.1	AT5G27700.1 | Symbols:  | Ribosomal protein S21e  | chr5:9807541-9808048 REVERSE LENGTH=82	Color [DarkGray]	1	4							4	2	2	39	19.5	19.5	9.1131	0	132.66	256140000	38	22.10076	23.60743	22.47623	18.42988	19.93758	22.62624	23.30255	24.21505	23.99823	20.27115	20.63659	20.13439	23.25517	23.13042	22.77386	20.62623	18.33712	22.75258	23.22401	22.79792	23.50029	20.04004	21.07561	19.52986
