LFQ intensity Col0_Minus	LFQ intensity Col0_Plus	LFQ intensity PAG1_Minus	LFQ intensity PAG1_Plus	LFQ intensity RPT4a_Minus	LFQ intensity RPT4a_Plus	LFQ intensity RPT4b_Minus	LFQ intensity RPT4b_Plus	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	N: stddev LFQ intensity Col0_Minus	N: stddev LFQ intensity Col0_Plus	N: stddev LFQ intensity PAG1_Minus	N: stddev LFQ intensity PAG1_Plus	N: stddev LFQ intensity RPT4a_Minus	N: stddev LFQ intensity RPT4a_Plus	N: stddev LFQ intensity RPT4b_Minus	N: stddev LFQ intensity RPT4b_Plus	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
22.8732	23.02	21.8244	22.5328	23.7065	23.2884	23.2901	21.7475							12	12	12	36.2	36.2	36.2	57.4	0	44.72	402300000	44	0.657919	0.069357	2.03728	1.59959	0.431631	1.55554	0.680563	2.88201	AT4G37930.1;AT5G26780.1;AT5G26780.3;AT5G26780.2	AT4G37930.1	AT4G37930.1 | Symbols: SHM1, STM, SHMT1 | serine transhydroxymethyltransferase 1 | chr4:17831891-17834742 REVERSE LENGTH=517
26.0229	24.4406	31.1288	31.9629	33.1272	33.0037	32.2469	32.7277				RPN10	RP	RPN	23	23	23	52.6	52.6	52.6	40.757	0	323.31	233500000000	2826	0.128136	0.918371	0.636711	0.440117	0.247996	0.396299	0.162237	0.688441	AT4G38630.1	AT4G38630.1	AT4G38630.1 | Symbols: RPN10, MCB1, ATMCB1, MBP1 | regulatory particle non-ATPase 10 | chr4:18057357-18059459 REVERSE LENGTH=386
24.0805	22.8847	25.1884	23.4726	24.9391	23.5486	25.2055	22.5674							3	3	3	24.1	24.1	24.1	19.153	0	105.69	1037400000	101	0.142762	1.02671	0.318946	0.248966	0.631202	0.407509	0.459066	1.97046	AT4G38680.1	AT4G38680.1	AT4G38680.1 | Symbols: GRP2, CSDP2, CSP2, ATCSP2 | glycine rich protein 2 | chr4:18072240-18072851 REVERSE LENGTH=203
23.7083	23.184	24.5607	24.8534	23.946	22.4692	22.395	21.7939							5	5	3	40.1	40.1	27.3	18.373	0	23.568	811380000	69	0.298525	0.567487	1.10771	0.829739	0.505305	3.90887	2.61468	2.51667	AT4G38740.1	AT4G38740.1	AT4G38740.1 | Symbols: ROC1 | rotamase CYP 1 | chr4:18083620-18084138 REVERSE LENGTH=172
25.8634	24.8199	25.6592	25.2653	26.0758	25.6612	25.7644	25.1161							20	20	12	53.8	53.8	37.4	42.987	0	144.15	2606200000	207	0.316531	0.104182	0.364133	0.680539	0.570283	0.938786	0.588346	0.703374	AT4G38970.1;AT4G38970.2	AT4G38970.1;AT4G38970.2	AT4G38970.1 | Symbols: FBA2 | fructose-bisphosphate aldolase 2 | chr4:18163714-18165659 REVERSE LENGTH=398;AT4G38970.2 | Symbols: FBA2 | fructose-bisphosphate aldolase 2 | chr4:18163769-18165659 REVERSE LENGTH=381
19.0738	19.852	20.3732	19.9501	18.6911	20.0516	19.4351	22.0468							2	2	2	3.4	3.4	3.4	92.832	0	4.5296	35715000	7	0.439474	1.19938	0.516985	1.84683	0.27657	1.07732	0.526541	0.217201	AT4G39080.1;AT2G21410.1	AT4G39080.1;AT2G21410.1	AT4G39080.1 | Symbols: VHA-A3 | vacuolar proton ATPase A3 | chr4:18209513-18214752 FORWARD LENGTH=821;AT2G21410.1 | Symbols: VHA-A2 | vacuolar proton ATPase A2 | chr2:9162703-9168141 FORWARD LENGTH=821
23.8432	20.5354	25.1692	20.7266	24.1731	21.4852	24.5216	21.0648							6	6	4	44.9	44.9	35.5	11.925	0	98.767	666350000	75	0.262032	2.31287	0.447431	1.04794	0.0984456	2.5142	0.461573	2.02719	AT4G39200.2;AT4G39200.1	AT4G39200.2;AT4G39200.1	AT4G39200.2 | Symbols:  | Ribosomal protein S25 family protein | chr4:18257464-18258464 FORWARD LENGTH=107;AT4G39200.1 | Symbols:  | Ribosomal protein S25 family protein | chr4:18257464-18258464 FORWARD LENGTH=108
23.7216	22.4986	24.153	23.2785	24.2445	23.7581	24.1334	21.4431							7	7	6	55	55	48.5	16.578	0	84.41	680140000	43	0.235408	0.133672	0.581358	1.42215	0.359161	0.993148	0.715767	1.87605	AT4G39260.1;AT4G39260.3;AT4G39260.2;AT4G39260.4	AT4G39260.1;AT4G39260.3;AT4G39260.2	AT4G39260.1 | Symbols: CCR1, ATGRP8, GR-RBP8, GRP8 | cold, circadian rhythm, and RNA binding 1 | chr4:18274166-18274958 REVERSE LENGTH=169;AT4G39260.3 | Symbols: CCR1, ATGRP8, GR-RBP8, GRP8 | cold, circadian rhythm, and RNA binding 1 | chr4:18274166-182749
20.6605	19.3429	22.3924	20.348	21.6442	19.0264	21.1484	20.1751							4	2	2	9.5	5.7	5.7	57.978	0	7.2299	80075000	3	0.946022	0.314832	0.326815	0.506942	0.905486	1.05379	1.95328	1.22563	AT4G39980.1	AT4G39980.1	AT4G39980.1 | Symbols: DHS1 | 3-deoxy-D-arabino-heptulosonate 7-phosphate synthase 1 | chr4:18539654-18541832 FORWARD LENGTH=525
19.3357	20.5758	20.7939	19.7085	21.8735	19.9602	20.2933	19.8626							2	2	2	5.9	5.9	5.9	31.139	0	3.9434	37408000	5	0.143816	0.33201	0.825938	0.692939	0.846064	1.14593	1.59443	0.618884	AT5G01530.1	AT5G01530.1	AT5G01530.1 | Symbols: LHCB4.1 | light harvesting complex photosystem II | chr5:209084-210243 FORWARD LENGTH=290
22.3777	21.5186	21.1642	20.7825	20.459	19.6835	19.4545	19.7068							2	2	2	14.5	14.5	14.5	28.178	0	5.0041	101370000	4	0.48141	2.03277	2.9949	1.29051	1.59694	0.497445	1.6248	1.04013	AT5G01600.1	AT5G01600.1	AT5G01600.1 | Symbols: ATFER1, FER1 | ferretin 1 | chr5:228149-229594 REVERSE LENGTH=255
23.2602	21.3863	24.1294	21.9753	23.5415	21.58	23.4913	22.5989							7	7	2	39.8	39.8	16.7	12.189	0	65.871	429880000	22	0.713942	1.86854	0.407843	1.93172	0.353071	1.95101	0.464554	1.00947	AT5G02450.1	AT5G02450.1	AT5G02450.1 | Symbols:  | Ribosomal protein L36e family protein | chr5:533501-534394 FORWARD LENGTH=108
19.7955	20.1211	22.4873	20.8155	19.3033	19.6444	20.2988	20.2989							27	4	3	35.5	8.9	6.9	71.386	0	8.4741	38341000	3	0.662599	0.732722	0.891216	0.49594	0.135528	1.38394	1.56367	1.27638	AT5G02490.1;AT1G56410.1	AT5G02490.1;AT1G56410.1	AT5G02490.1 | Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr5:550296-552565 REVERSE LENGTH=653;AT1G56410.1 | Symbols: ERD2, HSP70T-1 | heat shock protein 70 (Hsp 70) family protein | chr1:21117147-21119241 FORWARD LENGTH=617
26.8019	26.3897	29.1143	27.2857	27.416	26.4326	27.2825	26.3105							52	52	18	66.4	66.4	30.1	71.357	0	323.31	9224700000	473	0.309264	0.401808	0.364712	0.550662	0.275474	0.769693	0.350222	1.05785	AT5G02500.1;AT5G02500.2	AT5G02500.1;AT5G02500.2	AT5G02500.1 | Symbols: HSC70-1, HSP70-1, AT-HSC70-1, HSC70 | heat shock cognate protein 70-1 | chr5:554055-556334 REVERSE LENGTH=651;AT5G02500.2 | Symbols: HSC70-1, HSP70-1, AT-HSC70-1, HSC70 | heat shock cognate protein 70-1 | chr5:554055-556334 REVERSE L
25.6924	24.0694	26.5591	25.2811	26.0906	23.4001	26.2043	23.8408							22	7	7	56	18.2	18.2	44.721	0	72.457	2711100000	238	0.23028	1.30053	0.340798	1.08185	0.370456	3.5389	0.236854	3.63447	AT5G02870.1;AT5G02870.2	AT5G02870.1;AT5G02870.2	AT5G02870.1 | Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=407;AT5G02870.2 | Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=406
23.292	20.4912	26.2926	21.4815	24.6903	20.7897	24.9299	20.7322							9	9	9	50	50	50	15.735	0	60.202	1048100000	70	0.847006	1.01181	0.349678	0.629169	0.974183	1.03823	1.0102	0.890556	AT5G02960.1;AT3G09680.1	AT5G02960.1;AT3G09680.1	AT5G02960.1 | Symbols:  | Ribosomal protein S12/S23 family protein | chr5:693280-694396 REVERSE LENGTH=142;AT3G09680.1 | Symbols:  | Ribosomal protein S12/S23 family protein | chr3:2969197-2970291 REVERSE LENGTH=142
22.4111	20.7469	21.0388	19.342	21.9098	19.6228	21.74	20.7548							6	6	4	23.3	23.3	16	40.624	0	18.938	145080000	21	1.21481	1.28109	2.56583	0.74457	2.23014	0.433206	1.61754	1.91918	AT5G03290.1	AT5G03290.1	AT5G03290.1 | Symbols: IDH-V | isocitrate dehydrogenase V | chr5:794043-795939 FORWARD LENGTH=374
21.9054	20.9842	21.2408	21.027	20.7468	20.873	20.6353	19.2972							2	2	2	8.5	8.5	8.5	47.479	0	7.4616	103310000	13	0.581302	1.51904	2.05829	2.22187	1.82309	2.29451	1.7651	0.669603	AT5G03630.1	AT5G03630.1	AT5G03630.1 | Symbols: ATMDAR2 | Pyridine nucleotide-disulphide oxidoreductase family protein | chr5:922378-924616 REVERSE LENGTH=435
21.2496	20.2124	21.1251	20.8894	21.8832	19.5564	22.3229	20.4753							9	9	9	22.9	22.9	22.9	61.232	0	31.346	115430000	25	2.1162	1.26754	1.05622	0.974695	0.857218	0.871185	0.923786	1.39711	AT5G03940.1	AT5G03940.1	AT5G03940.1 | Symbols: FFC, 54CP, CPSRP54, SRP54CP | chloroplast signal recognition particle 54 kDa subunit | chr5:1060265-1063257 REVERSE LENGTH=564
22.9488	22.3231	21.1294	21.3624	23.3839	24.0773	22.0492	20.7685							13	13	13	12.5	12.5	12.5	176.75	0	42.855	295120000	52	0.232413	0.3074	2.02193	1.6692	0.0858845	0.427757	2.21019	2.23221	AT5G04140.1;AT5G04140.2;AT2G41220.1	AT5G04140.1;AT5G04140.2	AT5G04140.1 | Symbols: GLU1, GLS1, GLUS, FD-GOGAT | glutamate synthase 1 | chr5:1130031-1138186 FORWARD LENGTH=1622;AT5G04140.2 | Symbols: GLU1, GLS1, GLUS, FD-GOGAT | glutamate synthase 1 | chr5:1130031-1138186 FORWARD LENGTH=1648
20.3874	20.1684	20.1906	20.1267	19.8531	19.5967	20.1812	19.4066							1	1	1	5.5	5.5	5.5	33.486	0.0039487	3.0642	18480000	6	1.27058	1.30234	0.513578	0.396185	1.77213	0.496513	1.40007	0.7765	AT5G04280.1	AT5G04280.1	AT5G04280.1 | Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain | chr5:1192461-1195413 FORWARD LENGTH=310
22.4258	20.9928	23.4307	20.5594	21.8735	19.5846	22.9543	21.9291							6	6	6	23.6	23.6	23.6	33.82	0	18.706	167300000	11	0.506625	1.38884	0.0398233	0.123205	1.27576	0.754143	0.623523	1.44598	AT5G04430.1;AT5G04430.2	AT5G04430.1;AT5G04430.2	AT5G04430.1 | Symbols: BTR1, BTR1S | binding to TOMV RNA 1L (long form) | chr5:1250602-1253523 REVERSE LENGTH=313;AT5G04430.2 | Symbols: BTR1, BTR1L | binding to TOMV RNA 1L (long form) | chr5:1250602-1253523 REVERSE LENGTH=334
20.7897	20.5045	21.6099	21.2188	21.2497	20.3973	20.846	19.3536							2	2	2	7.2	7.2	7.2	71.949	0	19.745	113940000	13	1.071	0.418608	3.15288	2.46292	1.43753	2.18534	1.67378	0.898455	AT5G04590.1	AT5G04590.1	AT5G04590.1 | Symbols: SIR | sulfite reductase | chr5:1319404-1322298 FORWARD LENGTH=642
23.9087	21.3524	23.7751	19.8898	23.7145	20.9451	23.4656	20.5572							8	8	8	31.2	31.2	31.2	33.242	0	17.593	418900000	42	0.897467	2.24997	0.209645	1.26666	0.497432	2.92628	0.0806132	2.80639	AT5G04740.1;AT5G04740.2	AT5G04740.1	AT5G04740.1 | Symbols:  | ACT domain-containing protein | chr5:1368713-1371391 REVERSE LENGTH=301
20.1238	19.3308	19.5075	24.7177	19.059	24.9907	19.2977	24.3115							1	1	1	2.5	2.5	2.5	47.119	0.0084112	2.703	530060000	15	0.0528038	0.362474	0.421775	0.570854	0.635499	0.085013	0.925471	1.08056	AT5G05180.2;AT5G05180.1	AT5G05180.2;AT5G05180.1	AT5G05180.2 | Symbols:  | unknown protein;BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G10880.1);Has 50151 Blast hits to 28081 proteins in 1838 species: Archae - 860;Bacteria - 6013;Metazoa - 25867;Fungi - 3836;Plants - 2236;
24.3228	21.6076	30.0593	30.2388	31.9976	31.4973	31.0866	31.0668				RPN8a	RP	RPN	28	28	14	83.1	83.1	53.9	34.728	0	323.31	88236000000	1529	0.953488	2.18802	0.585689	0.223747	0.309848	0.379949	0.167422	0.530927	AT5G05780.1;AT5G05780.2	AT5G05780.1;AT5G05780.2	AT5G05780.1 | Symbols: RPN8A, AE3, ATHMOV34 | RP non-ATPase subunit 8A | chr5:1735862-1738176 FORWARD LENGTH=308;AT5G05780.2 | Symbols: RPN8A | RP non-ATPase subunit 8A | chr5:1735862-1738176 FORWARD LENGTH=305
21.3783	21.1542	19.8113	20.4897	21.259	20.79	20.3003	19.4794							6	2	2	37	14.3	14.3	29.78	0	5.2856	63426000	18	0.382863	0.691392	0.529813	1.43728	0.986398	1.23309	1.83284	0.165035	AT5G06290.1	AT5G06290.1	AT5G06290.1 | Symbols: 2-Cys Prx B, 2CPB | 2-cysteine peroxiredoxin B | chr5:1919380-1921211 FORWARD LENGTH=273
20.751	19.2676	20.7465	19.5698	20.2073	18.5579	19.6917	19.7724							1	1	1	3.1	3.1	3.1	41.043	0.009311	2.6503	15862000	1	0.411049	0.609677	1.59566	1.76172	1.2305	1.30518	1.59521	0.626685	AT5G08280.1	AT5G08280.1	AT5G08280.1 | Symbols: HEMC | hydroxymethylbilane synthase | chr5:2663763-2665596 REVERSE LENGTH=382
24.0985	24.078	25.4748	25.2129	25.3805	23.982	25.0903	25.6796							16	15	15	45.7	43.7	43.7	59.712	0	140.53	1694600000	165	0.153736	0.723707	0.198812	0.355071	0.219119	1.42096	0.249923	0.268641	AT5G08690.1;AT5G08670.1;AT5G08680.1	AT5G08690.1;AT5G08670.1;AT5G08680.1	AT5G08690.1 | Symbols:  | ATP synthase alpha/beta family protein | chr5:2825739-2828352 FORWARD LENGTH=556;AT5G08670.1 | Symbols:  | ATP synthase alpha/beta family protein | chr5:2818395-2821149 REVERSE LENGTH=556;AT5G08680.1 | Symbols:  | ATP synthase alp
20.6232	19.8063	22.0049	19.2606	20.3782	19.7821	19.8735	20.0908							7	5	5	14.8	11.1	11.1	72.99	0	17.725	37077000	13	0.725324	0.219146	0.00972047	0.593015	1.42454	1.30746	0.725198	0.364123	AT5G09590.1	AT5G09590.1	AT5G09590.1 | Symbols: MTHSC70-2, HSC70-5 | mitochondrial HSO70 2 | chr5:2975721-2978508 FORWARD LENGTH=682
21.8242	22.0156	21.6089	22.5089	22.1701	21.1798	21.7839	21.8462							2	2	2	7.7	7.7	7.7	33.38	0	6.7356	190680000	40	0.43993	0.263228	1.61298	0.801502	0.329791	2.56509	0.477526	0.135245	AT5G09650.1	AT5G09650.1	AT5G09650.1 | Symbols: AtPPa6, PPa6 | pyrophosphorylase 6 | chr5:2991331-2993117 REVERSE LENGTH=300
21.5368	21.2179	20.3714	20.4365	20.2956	20.2274	20.401	20.0052							5	5	5	22.5	22.5	22.5	34.975	0	11.47	52791000	14	0.182014	0.830768	0.400753	1.67903	1.71534	1.47665	1.41372	0.34484	AT5G09660.2;AT5G09660.1;AT5G09660.3;AT5G09660.4;AT2G22780.1	AT5G09660.2;AT5G09660.1;AT5G09660.3;AT5G09660.4	AT5G09660.2 | Symbols: PMDH2 | peroxisomal NAD-malate dehydrogenase 2 | chr5:2993645-2995169 REVERSE LENGTH=333;AT5G09660.1 | Symbols: PMDH2 | peroxisomal NAD-malate dehydrogenase 2 | chr5:2993645-2995551 REVERSE LENGTH=354;AT5G09660.3 | Symbols: PMDH2 | p
26.2895	23.9806	28.0917	26.3039	25.8248	22.9071	25.5622	21.9392							32	20	12	81.2	64.7	33.7	41.735	0	323.31	4381200000	281	0.808396	0.200635	1.27781	1.09272	0.188574	3.29715	0.607628	3.01424	AT5G09810.1	AT5G09810.1	AT5G09810.1 | Symbols: ACT7 | actin 7 | chr5:3052809-3054220 FORWARD LENGTH=377
25.8877	25.2633	31.3109	31.9377	33.153	32.6863	32.397	32.3883				RPN5a	RP	RPN	71	71	47	93.2	93.2	76.9	50.837	0	323.31	219940000000	4315	0.354682	1.05523	0.576117	0.546914	0.192482	0.46856	0.258404	0.550641	AT5G09900.1;AT5G09900.2;AT5G09900.3	AT5G09900.1;AT5G09900.2;AT5G09900.3	AT5G09900.1 | Symbols: EMB2107, RPN5A, MSA | 26S proteasome regulatory subunit, putative (RPN5) | chr5:3089462-3092434 REVERSE LENGTH=442;AT5G09900.2 | Symbols: EMB2107, RPN5A, MSA | 26S proteasome regulatory subunit, putative (RPN5) | chr5:3089462-3092434
25.46	23.0359	26.4146	24.8709	25.8816	22.93	25.9576	24.2875							13	13	5	49.8	49.8	23.7	28.162	0	225.94	2096600000	123	0.342613	1.26638	0.0731119	0.877824	0.0815722	2.47855	0.2702	1.23983	AT5G10360.1;AT5G10360.2	AT5G10360.1;AT5G10360.2	AT5G10360.1 | Symbols: EMB3010, RPS6B | Ribosomal protein S6e | chr5:3258734-3260142 REVERSE LENGTH=249;AT5G10360.2 | Symbols: EMB3010 | Ribosomal protein S6e | chr5:3258734-3260142 REVERSE LENGTH=197
24.605	23.5676	25.0276	24.1685	24.7258	24.3853	24.6087	22.5422							9	8	6	45.2	41.9	30.2	27.975	0	69.687	1048400000	127	0.328406	0.158664	0.370778	0.311833	0.147852	0.490376	0.302508	2.4607	AT5G10450.1;AT5G10450.2;AT5G10450.3;AT5G10450.4	AT5G10450.1;AT5G10450.2;AT5G10450.3;AT5G10450.4	AT5G10450.1 | Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=248;AT5G10450.2 | Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=246;AT5G10450.3 | Symbol
22.5107	22.942	21.622	21.519	22.6715	22.0493	22.5785	23.309							5	5	5	19.4	19.4	19.4	48.337	0	10.618	288240000	15	0.0822623	0.253464	2.77764	1.73684	0.141942	1.76758	0.325226	0.266303	AT5G11200.1;AT5G11170.1;AT5G11200.3;AT5G11200.2;AT5G11170.2	AT5G11200.1;AT5G11170.1;AT5G11200.3;AT5G11200.2;AT5G11170.2	AT5G11200.1 | Symbols:  | DEAD/DEAH box RNA helicase family protein  | chr5:3567389-3570686 FORWARD LENGTH=427;AT5G11170.1 | Symbols:  | DEAD/DEAH box RNA helicase family protein  | chr5:3553334-3556646 FORWARD LENGTH=427;AT5G11200.3 | Symbols:  | DEAD/DEA
22.3852	23.0198	21.0745	23.2463	22.8966	22.0995	22.487	22.2128							4	4	4	11.7	11.7	11.7	39.64	0	14.05	258150000	19	0.454987	0.528963	1.40064	0.302376	0.174521	1.90417	0.447346	1.12075	AT5G11420.1;AT5G25460.1	AT5G11420.1;AT5G25460.1	AT5G11420.1 | Symbols:  | Protein of unknown function, DUF642 | chr5:3644655-3646991 FORWARD LENGTH=366;AT5G25460.1 | Symbols:  | Protein of unknown function, DUF642 | chr5:8863430-8865394 FORWARD LENGTH=369
22.7054	22.0497	22.6639	21.6874	20.022	21.1037	21.6316	20.1687							6	6	6	16.3	16.3	16.3	64.412	0	31.44	229700000	26	0.120544	0.647153	2.83128	2.13515	1.52231	2.17802	1.79378	1.11682	AT5G11670.1;AT5G25880.1;AT2G19900.1;AT1G79750.1	AT5G11670.1	AT5G11670.1 | Symbols: ATNADP-ME2, NADP-ME2 | NADP-malic enzyme 2 | chr5:3754456-3758040 FORWARD LENGTH=588
23.1581	22.1709	24.4805	20.9556	23.3405	19.8104	24.0852	23.2513							9	9	9	19.3	19.3	19.3	60.634	0	34.561	516570000	62	0.569383	2.24135	0.530307	2.31038	0.893112	1.59728	0.381886	0.540732	AT5G11710.1	AT5G11710.1	AT5G11710.1 | Symbols:  | ENTH/VHS family protein | chr5:3772981-3776316 FORWARD LENGTH=560
20.9013	19.1004	20.6082	20.003	19.182	19.3713	19.9918	19.8626							3	1	1	17.5	7.5	7.5	24.788	0	3.6736	15448000	2	0.770632	1.05362	1.02693	1.06786	1.11059	0.665087	0.712309	0.36574	AT5G12110.1	AT5G12110.1	AT5G12110.1 | Symbols:  | Glutathione S-transferase, C-terminal-like;Translation elongation  factor EF1B/ribosomal protein S6 | chr5:3914483-3915732 FORWARD LENGTH=228
24.2613	22.9184	24.8064	24.1817	24.865	22.4155	24.1294	23.0089							7	7	7	94.1	94.1	94.1	11.255	0	235.32	861070000	57	0.141781	0.238768	1.02804	0.424607	0.538376	2.25452	0.248451	1.18153	AT5G12140.1	AT5G12140.1	AT5G12140.1 | Symbols: ATCYS1, CYS1 | cystatin-1 | chr5:3923295-3923936 REVERSE LENGTH=101
24.7765	21.6611	26.0466	25.0966	25.8983	20.0238	25.6149	21.435							29	7	7	70.8	25.2	25.2	50.585	0	79.188	1508900000	118	0.449531	2.62194	0.582666	0.339769	0.301154	0.94537	0.395968	2.04342	AT5G12250.1	AT5G12250.1	AT5G12250.1 | Symbols: TUB6 | beta-6 tubulin | chr5:3961317-3962971 REVERSE LENGTH=449
21.7672	19.2831	20.2885	19.043	20.6812	21.0688	21.3591	18.5217							4	4	4	7.9	7.9	7.9	96.235	0	7.8021	48904000	13	0.26679	0.627169	0.279477	0.252531	2.73593	1.14342	0.386113	0.788576	AT5G12950.1	AT5G12950.1	AT5G12950.1 | Symbols:  | Putative glycosyl hydrolase of unknown function (DUF1680) | chr5:4093117-4096806 FORWARD LENGTH=861
23.7807	23.1106	22.5616	21.5622	23.3341	21.3512	23.2389	21.5441							6	6	6	33.6	33.6	33.6	27.778	0	18.602	361940000	43	0.670559	0.310372	0.979634	1.01265	0.319754	0.975958	0.309476	0.819777	AT5G13410.1	AT5G13410.1	AT5G13410.1 | Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr5:4299830-4301706 REVERSE LENGTH=256
20.9733	20.7559	21.0522	21.4277	19.6002	20.8139	20.6011	20.6354							4	4	4	12.3	12.3	12.3	47.698	0	8.6572	83449000	10	0.870319	1.11884	1.25581	1.50543	2.21153	1.31942	1.58056	1.40469	AT5G13420.1	AT5G13420.1	AT5G13420.1 | Symbols:  | Aldolase-type TIM barrel family protein | chr5:4302080-4304212 REVERSE LENGTH=438
19.6465	20.3175	22.3963	22.4202	22.4384	20.2459	20.7262	23.0949							2	2	2	11.3	11.3	11.3	26.321	0	6.4183	168840000	9	0.264126	1.45694	0.184195	0.414934	0.365226	1.7853	1.4856	0.842714	AT5G13450.1;AT5G13450.2	AT5G13450.1;AT5G13450.2	AT5G13450.1 | Symbols: ATP5 | delta subunit of Mt ATP synthase | chr5:4310558-4311941 REVERSE LENGTH=238;AT5G13450.2 | Symbols: ATP5 | delta subunit of Mt ATP synthase | chr5:4310558-4311941 REVERSE LENGTH=190
22.0328	22.9085	23.76	23.9624	23.7756	22.5905	23.4483	25.1832							6	4	4	9.4	4.2	4.2	41.745	0	35.019	679090000	52	0.109417	0.425867	0.416335	0.916858	0.223087	2.22792	0.206919	0.290309	AT5G13490.2;AT5G13490.1	AT5G13490.2;AT5G13490.1	AT5G13490.2 | Symbols: AAC2 | ADP/ATP carrier 2 | chr5:4336034-4337379 FORWARD LENGTH=385;AT5G13490.1 | Symbols: AAC2 | ADP/ATP carrier 2 | chr5:4336034-4337379 FORWARD LENGTH=385
23.344	21.7519	23.8191	19.7682	23.6341	18.7458	23.8697	22.3743							7	7	7	42.7	42.7	42.7	24.736	0	40.321	423120000	69	0.582744	1.87714	0.782947	0.653456	0.283727	1.12158	0.123549	2.54225	AT5G13510.1	AT5G13510.1	AT5G13510.1 | Symbols:  | Ribosomal protein L10 family protein | chr5:4341294-4341956 FORWARD LENGTH=220
22.0583	21.5165	22.4211	21.0051	21.7557	20.4869	20.9932	19.2435							6	3	3	38.7	20.1	20.1	22.057	0	8.0918	97575000	5	0.375534	0.666728	0.730424	0.238088	0.26684	0.655865	2.08301	0.680991	AT5G13850.1	AT5G13850.1	AT5G13850.1 | Symbols: NACA3 | nascent polypeptide-associated complex subunit alpha-like protein 3 | chr5:4471361-4472676 FORWARD LENGTH=204
22.0466	20.2161	23.4771	21.3202	20.8585	19.2859	21.9631	21.0643							7	7	7	39.6	39.6	39.6	19.096	0	27.388	184620000	16	0.717662	1.43403	1.55944	2.06552	2.03342	0.187463	0.179657	0.342319	AT5G14320.1;AT5G14320.2	AT5G14320.1;AT5G14320.2	AT5G14320.1 | Symbols:  | Ribosomal protein S13/S18 family | chr5:4617839-4618772 REVERSE LENGTH=169;AT5G14320.2 | Symbols:  | Ribosomal protein S13/S18 family | chr5:4618189-4618772 REVERSE LENGTH=128
20.0044	18.832	26.9436	26.1447	19.8738	24.1267	19.3434	23.1122				PBAC3	PIP_CP	Assembly	8	8	8	51.6	51.6	51.6	13.872	0	120.62	1685200000	64	0.0523836	0.691572	0.193816	0.455794	1.10646	4.16806	1.02981	3.61862	AT5G14710.1	AT5G14710.1	AT5G14710.1 | Symbols:  | CONTAINS InterPro DOMAIN/s: Proteasome assembly chaperone 3 (InterPro:IPR018788);Has 120 Blast hits to 120 proteins in 47 species: Archae - 0;Bacteria - 0;Metazoa - 62;Fungi - 2;Plants - 49;Viruses - 0;Other Eukaryotes - 7
24.1367	23.8395	22.2499	22.8991	24.9523	24.863	24.9118	24.9516							20	20	11	75.3	75.3	37.8	28.344	0	170.22	1072600000	112	0.545404	0.782629	2.66974	2.68575	0.266654	0.802981	0.406015	0.190223	AT5G14740.2;AT5G14740.1;AT5G14740.5;AT5G14740.4;AT5G14740.3	AT5G14740.2;AT5G14740.1;AT5G14740.5;AT5G14740.4;AT5G14740.3	AT5G14740.2 | Symbols: CA2, CA18, BETA CA2 | carbonic anhydrase 2 | chr5:4760536-4762382 FORWARD LENGTH=259;AT5G14740.1 | Symbols: CA2, CA18, BETA CA2 | carbonic anhydrase 2 | chr5:4758257-4762382 FORWARD LENGTH=331;AT5G14740.5 | Symbols: CA2, CA18, BETA C
23.7892	23.4594	22.1575	24.0229	24.429	24.5976	23.8234	24.0588							11	11	11	37.8	37.8	37.8	42.409	0	50.364	823550000	84	0.841588	0.304348	3.01056	0.433414	0.094736	0.76197	0.563419	0.689811	AT5G14780.1	AT5G14780.1	AT5G14780.1 | Symbols: FDH | formate dehydrogenase | chr5:4777043-4779190 FORWARD LENGTH=384
23.4622	20.1129	23.0856	19.4416	23.7045	20.2198	24.1074	19.2675							3	3	3	27.5	27.5	27.5	18.956	0	55.818	405740000	49	0.580924	1.39759	3.27916	0.78021	0.89849	1.26492	0.13303	1.13741	AT5G14910.1	AT5G14910.1	AT5G14910.1 | Symbols:  | Heavy metal transport/detoxification superfamily protein  | chr5:4823815-4825196 FORWARD LENGTH=178
